transaction_id,store_id,product_id,customer_id,date,quantity,revenue,category,price,discount,region,manager,footfall,key_1,week,TV,Online,Print
T00940,S004,P0043,C00055,2023-11-17,3,465.17,Toys,184.59,0.16,East,Manager_4,3160,2023-11-13,2023-11-19,5085,7828,670
T00941,S012,P0002,C00027,2023-04-03,3,998.06,Books,426.52,0.22,South,Manager_12,4965,2023-04-03,2023-04-09,1140,2789,4126
T00942,S005,P0060,C00118,2023-03-27,1,41.38,Clothing,41.8,0.01,East,Manager_5,3624,2023-03-27,2023-04-02,4977,3669,3393
T00943,S005,P0023,C00221,2023-12-02,4,699.64,Toys,242.93,0.28,East,Manager_5,3624,2023-11-27,2023-12-03,2499,3099,2658
T00944,S011,P0083,C00231,2023-12-30,1,437.77,Books,491.88,0.11,East,Manager_11,4864,2023-12-25,2023-12-31,1298,1923,4732
T00945,S006,P0031,C00053,2023-04-28,2,552.26,Home,303.44,0.09,West,Manager_6,3551,2023-04-24,2023-04-30,5633,1920,1577
T00946,S007,P0005,C00295,2023-08-21,1,151.44,Books,191.7,0.21,South,Manager_7,504,2023-08-21,2023-08-27,7781,4748,777
T00947,S014,P0083,C00233,2023-07-18,1,437.77,Books,491.88,0.11,North,Manager_14,2193,2023-07-17,2023-07-23,3845,2481,3801
T00948,S011,P0034,C00158,2023-07-25,3,663.45,Electronics,315.93,0.3,East,Manager_11,4864,2023-07-24,2023-07-30,5942,5138,1364
T00949,S013,P0010,C00269,2023-12-05,1,262.21,Books,285.01,0.08,East,Manager_13,1135,2023-12-04,2023-12-10,6162,3258,4539
T00950,S002,P0089,C00021,2023-05-27,4,1109.0,Toys,350.95,0.21,West,Manager_2,4354,2023-05-22,2023-05-28,3547,4164,1446
T00951,S007,P0002,C00053,2023-09-28,3,998.06,Books,426.52,0.22,South,Manager_7,504,2023-09-25,2023-10-01,1287,6953,4782
T00952,S020,P0011,C00275,2023-05-19,1,138.34,Toys,197.63,0.3,South,Manager_20,1240,2023-05-15,2023-05-21,2094,7124,3695
T00953,S004,P0050,C00281,2023-06-30,2,132.39,Toys,90.68,0.27,East,Manager_4,3160,2023-06-26,2023-07-02,9872,6429,1109
T00954,S008,P0031,C00214,2023-01-30,1,276.13,Home,303.44,0.09,South,Manager_8,1376,2023-01-30,2023-02-05,6695,7401,1477
T00955,S020,P0056,C00031,2023-02-26,1,85.99,Electronics,92.46,0.07,South,Manager_20,1240,2023-02-20,2023-02-26,2012,1186,2381
T00956,S019,P0079,C00183,2023-08-20,1,137.61,Toys,191.13,0.28,South,Manager_19,1869,2023-08-14,2023-08-20,9579,4121,2373
T00957,S013,P0073,C00023,2023-05-26,3,968.81,Books,343.55,0.06,East,Manager_13,1135,2023-05-22,2023-05-28,6060,3708,3675
T00958,S014,P0087,C00032,2023-02-17,4,251.55,Electronics,83.85,0.25,North,Manager_14,2193,2023-02-13,2023-02-19,7509,2262,571
T00959,S010,P0083,C00074,2023-07-13,2,875.55,Books,491.88,0.11,East,Manager_10,4642,2023-07-10,2023-07-16,1371,7998,1115
T00960,S011,P0009,C00010,2023-08-12,1,122.92,Home,144.61,0.15,East,Manager_11,4864,2023-08-07,2023-08-13,5571,5178,2737
T00961,S002,P0099,C00054,2023-05-16,4,1033.7,Clothing,263.7,0.02,West,Manager_2,4354,2023-05-15,2023-05-21,1272,4010,2273
T00962,S009,P0021,C00052,2023-01-22,4,317.81,Clothing,108.84,0.27,West,Manager_9,1491,2023-01-16,2023-01-22,3949,1941,2407
T00963,S017,P0073,C00148,2023-01-06,3,968.81,Books,343.55,0.06,South,Manager_17,1330,2023-01-02,2023-01-08,9307,3095,2301
T00964,S003,P0028,C00160,2023-07-23,2,395.31,Clothing,274.52,0.28,East,Manager_3,2991,2023-07-17,2023-07-23,7911,7010,2753
T00965,S006,P0062,C00014,2023-08-27,3,337.9,Toys,130.97,0.14,West,Manager_6,3551,2023-08-21,2023-08-27,6275,1507,1936
T00966,S005,P0007,C00178,2023-07-04,4,1277.94,Home,336.3,0.05,East,Manager_5,3624,2023-07-03,2023-07-09,8940,3156,4366
T00967,S005,P0080,C00053,2023-12-26,4,504.35,Toys,128.66,0.02,East,Manager_5,3624,2023-12-25,2023-12-31,1298,1923,4732
T00968,S015,P0016,C00022,2023-10-19,4,498.53,Clothing,135.47,0.08,South,Manager_15,2182,2023-10-16,2023-10-22,9207,7566,744
T00969,S017,P0097,C00030,2023-12-01,3,1144.19,Books,470.86,0.19,South,Manager_17,1330,2023-11-27,2023-12-03,8135,1320,4559
T00970,S009,P0004,C00191,2023-08-08,2,95.34,Books,56.75,0.16,West,Manager_9,1491,2023-08-07,2023-08-13,1919,5050,2839
T00971,S003,P0004,C00260,2023-04-26,1,47.67,Books,56.75,0.16,East,Manager_3,2991,2023-04-24,2023-04-30,8189,7349,3186
T00972,S020,P0040,C00205,2023-11-09,3,1036.18,Clothing,442.81,0.22,South,Manager_20,1240,2023-11-06,2023-11-12,4398,6529,4450
T00973,S017,P0017,C00059,2023-02-18,4,94.2,Toys,29.81,0.21,South,Manager_17,1330,2023-02-13,2023-02-19,9432,6874,2053
T00974,S010,P0052,C00264,2023-06-22,3,661.01,Toys,247.57,0.11,East,Manager_10,4642,2023-06-19,2023-06-25,4629,6919,3972
T00975,S003,P0093,C00012,2023-03-23,4,1319.13,Home,358.46,0.08,East,Manager_3,2991,2023-03-20,2023-03-26,3172,5966,779
T00976,S018,P0052,C00119,2023-11-18,1,220.34,Toys,247.57,0.11,North,Manager_18,4175,2023-11-13,2023-11-19,6634,6512,2623
T00977,S018,P0036,C00290,2023-11-29,1,61.07,Books,61.69,0.01,North,Manager_18,4175,2023-11-27,2023-12-03,2814,5809,1606
T00978,S017,P0038,C00248,2023-02-14,2,222.38,Books,117.04,0.05,South,Manager_17,1330,2023-02-13,2023-02-19,9432,6874,2053
T00979,S003,P0050,C00127,2023-12-01,4,264.79,Toys,90.68,0.27,East,Manager_3,2991,2023-11-27,2023-12-03,2499,3099,2658
T00980,S003,P0063,C00075,2023-01-20,2,646.19,Books,351.19,0.08,East,Manager_3,2991,2023-01-16,2023-01-22,2015,2384,1897
T00981,S006,P0063,C00204,2023-08-09,2,646.19,Books,351.19,0.08,West,Manager_6,3551,2023-08-07,2023-08-13,1919,5050,2839
T00982,S013,P0062,C00049,2023-05-03,1,112.63,Toys,130.97,0.14,East,Manager_13,1135,2023-05-01,2023-05-07,5535,3776,1619
T00983,S015,P0099,C00079,2023-08-22,3,775.28,Clothing,263.7,0.02,South,Manager_15,2182,2023-08-21,2023-08-27,7781,4748,777
T00984,S009,P0007,C00241,2023-08-09,3,958.46,Home,336.3,0.05,West,Manager_9,1491,2023-08-07,2023-08-13,1919,5050,2839
T00985,S004,P0027,C00154,2023-11-19,2,544.96,Home,306.16,0.11,East,Manager_4,3160,2023-11-13,2023-11-19,5085,7828,670
T00986,S014,P0092,C00274,2023-12-05,1,102.59,Electronics,117.92,0.13,North,Manager_14,2193,2023-12-04,2023-12-10,1124,4246,3431
T00987,S005,P0086,C00096,2023-01-03,4,1444.28,Electronics,401.19,0.1,East,Manager_5,3624,2023-01-02,2023-01-08,8845,4867,943
T00988,S002,P0014,C00214,2023-07-01,3,807.3,Clothing,363.65,0.26,West,Manager_2,4354,2023-06-26,2023-07-02,1390,6615,4976
T00989,S011,P0071,C00294,2023-07-25,2,351.0,Electronics,179.08,0.02,East,Manager_11,4864,2023-07-24,2023-07-30,5942,5138,1364
T00990,S009,P0086,C00209,2023-11-16,3,1083.21,Electronics,401.19,0.1,West,Manager_9,1491,2023-11-13,2023-11-19,9346,4494,1404
T00991,S003,P0005,C00088,2023-02-09,3,454.33,Books,191.7,0.21,East,Manager_3,2991,2023-02-06,2023-02-12,6672,5431,2709
T00992,S009,P0055,C00264,2023-02-28,4,383.68,Home,129.62,0.26,West,Manager_9,1491,2023-02-27,2023-03-05,8833,2893,4134
T00993,S003,P0002,C00157,2023-03-03,1,332.69,Books,426.52,0.22,East,Manager_3,2991,2023-02-27,2023-03-05,4809,6807,4655
T00994,S002,P0062,C00156,2023-05-12,4,450.54,Toys,130.97,0.14,West,Manager_2,4354,2023-05-08,2023-05-14,4618,1797,4943
T00995,S012,P0091,C00139,2023-03-01,1,154.45,Home,169.72,0.09,South,Manager_12,4965,2023-02-27,2023-03-05,7799,7405,930
T00996,S010,P0021,C00121,2023-11-27,3,238.36,Clothing,108.84,0.27,East,Manager_10,4642,2023-11-27,2023-12-03,2499,3099,2658
T00997,S009,P0079,C00065,2023-05-02,2,275.23,Toys,191.13,0.28,West,Manager_9,1491,2023-05-01,2023-05-07,8008,3829,2881
T00998,S015,P0021,C00107,2023-04-17,4,317.81,Clothing,108.84,0.27,South,Manager_15,2182,2023-04-17,2023-04-23,1464,5471,2327
T00999,S008,P0010,C00147,2023-04-06,1,262.21,Books,285.01,0.08,South,Manager_8,1376,2023-04-03,2023-04-09,1140,2789,4126
T01000,S005,P0087,C00137,2023-12-13,3,188.66,Electronics,83.85,0.25,East,Manager_5,3624,2023-12-11,2023-12-17,3035,4271,1357
